Date,Open,High,Low,Close,Adj Close,Volume
2016-08-02,42.750000,42.750000,42.750000,42.750000,38.570473,0
2016-08-03,42.750000,42.750000,42.750000,42.750000,38.570473,5800
2016-08-04,42.750000,42.750000,42.750000,42.750000,38.570473,0
2016-08-05,42.750000,42.750000,42.750000,42.750000,38.570473,0
2016-08-08,42.750000,42.750000,42.750000,42.750000,38.570473,0
2016-08-09,42.750000,42.750000,42.750000,42.750000,38.570473,0
2016-08-10,42.750000,42.750000,42.750000,42.750000,38.570473,0
2016-08-11,42.750000,42.750000,42.750000,42.750000,38.570473,0
2016-08-12,42.750000,42.750000,42.750000,42.750000,38.570473,2600
2016-08-15,42.750000,42.750000,42.750000,42.750000,38.570473,0
2016-08-16,42.750000,42.750000,42.750000,42.750000,38.570473,0
2016-08-17,42.000000,42.000000,42.000000,42.000000,37.893799,800
2016-08-18,42.820000,42.820000,42.599998,42.599998,38.435135,500
2016-08-19,42.599998,42.599998,42.599998,42.599998,38.435135,2000
2016-08-22,42.599998,42.599998,42.599998,42.599998,38.435135,0
2016-08-23,42.599998,42.599998,42.599998,42.599998,38.435135,0
2016-08-24,42.599998,42.599998,42.599998,42.599998,38.435135,0
2016-08-25,42.599998,42.599998,42.599998,42.599998,38.435135,0
2016-08-26,42.599998,42.599998,42.599998,42.599998,38.435135,0
2016-08-29,42.599998,42.599998,42.599998,42.599998,38.435135,0
2016-08-30,42.599998,42.599998,42.599998,42.599998,38.435135,0
2016-08-31,42.279999,42.279999,42.279999,42.279999,38.146423,200
2016-09-01,42.549999,42.549999,42.549999,42.549999,38.390030,100
2016-09-02,42.549999,42.549999,42.549999,42.549999,38.390030,0
2016-09-06,43.380001,43.380001,43.380001,43.380001,39.138882,100
2016-09-07,43.380001,43.380001,43.380001,43.380001,39.138882,0
2016-09-08,43.380001,43.380001,43.380001,43.380001,39.138882,0
2016-09-09,43.380001,43.380001,43.380001,43.380001,39.138882,1000
2016-09-12,43.380001,43.380001,43.380001,43.380001,39.138882,0
2016-09-13,43.160000,43.160000,43.160000,43.160000,38.940392,100
2016-09-14,43.169998,43.169998,43.169998,43.169998,38.949409,200
2016-09-15,43.169998,43.169998,43.169998,43.169998,38.949409,0
2016-09-16,43.169998,43.169998,43.169998,43.169998,38.949409,0
2016-09-19,43.169998,43.169998,43.169998,43.169998,38.949409,0
2016-09-20,43.650002,43.650002,43.650002,43.650002,39.382488,1000
2016-09-21,43.650002,43.650002,43.650002,43.650002,39.382488,0
2016-09-22,43.650002,43.650002,43.650002,43.650002,39.382488,0
2016-09-23,45.599998,45.599998,45.599998,45.599998,41.141838,3100
2016-09-26,45.599998,45.599998,45.599998,45.599998,41.141838,0
2016-09-27,45.599998,45.599998,45.599998,45.599998,41.141838,0
2016-09-28,45.599998,45.599998,45.599998,45.599998,41.141838,0
2016-09-29,45.599998,45.599998,45.599998,45.599998,41.141838,0
2016-09-30,45.599998,45.599998,45.599998,45.599998,41.141838,0
2016-10-03,45.599998,45.599998,45.599998,45.599998,41.141838,4900
2016-10-04,46.150002,46.150002,46.150002,46.150002,41.638069,100
2016-10-05,46.150002,46.150002,46.150002,46.150002,41.638069,0
2016-10-06,46.150002,46.150002,46.150002,46.150002,41.638069,0
2016-10-07,46.150002,46.150002,46.150002,46.150002,41.638069,0
2016-10-10,46.150002,46.150002,46.150002,46.150002,41.638069,0
2016-10-11,46.150002,46.150002,46.150002,46.150002,41.638069,1500
2016-10-12,46.150002,46.150002,46.150002,46.150002,41.638069,0
2016-10-13,46.150002,46.150002,46.150002,46.150002,41.638069,0
2016-10-14,42.869999,42.869999,42.869999,42.869999,38.678738,400
2016-10-17,42.869999,42.869999,42.869999,42.869999,38.678738,0
2016-10-18,42.869999,42.869999,42.869999,42.869999,38.678738,0
2016-10-19,42.869999,42.869999,42.869999,42.869999,38.678738,0
2016-10-20,42.869999,42.869999,42.869999,42.869999,38.678738,0
2016-10-21,41.900002,41.900002,41.900002,41.900002,37.803577,1000
2016-10-24,42.599998,42.599998,42.599998,42.599998,38.435135,900
2016-10-25,42.599998,42.599998,42.599998,42.599998,38.435135,0
2016-10-26,40.500000,40.500000,40.500000,40.500000,36.540451,500
2016-10-27,40.500000,40.500000,40.500000,40.500000,36.540451,0
2016-10-28,40.500000,40.500000,40.500000,40.500000,36.540451,0
2016-10-31,41.200001,41.200001,41.200001,41.200001,37.172016,1000
2016-11-01,41.200001,41.200001,41.200001,41.200001,37.172016,0
2016-11-02,40.830002,40.830002,40.830002,40.830002,36.838188,300
2016-11-03,40.250000,40.250000,40.250000,40.250000,36.314892,700
2016-11-04,40.250000,40.250000,40.250000,40.250000,36.314892,0
2016-11-07,40.250000,40.250000,40.250000,40.250000,36.314892,1200
2016-11-08,41.130001,41.130001,40.500000,40.500000,36.540451,1800
2016-11-09,40.500000,40.500000,40.500000,40.500000,36.540451,0
2016-11-10,38.150002,38.150002,36.000000,36.000000,32.480400,2000
2016-11-11,38.599998,38.599998,38.599998,38.599998,34.826202,300
2016-11-14,38.599998,38.599998,38.599998,38.599998,34.826202,0
2016-11-15,38.599998,38.599998,38.599998,38.599998,34.826202,0
2016-11-16,37.410000,38.200001,37.410000,38.200001,34.465313,10000
2016-11-17,37.900002,38.000000,37.700001,38.000000,34.284866,5600
2016-11-18,38.750000,38.750000,38.750000,38.750000,34.961544,100
2016-11-21,39.950001,39.950001,39.950001,39.950001,36.044220,8200
2016-11-22,38.299999,38.299999,38.299999,38.299999,34.555534,300
2016-11-23,39.000000,39.000000,39.000000,39.000000,35.187096,100
2016-11-25,39.000000,39.000000,39.000000,39.000000,35.187096,0
2016-11-28,39.000000,39.000000,39.000000,39.000000,35.187096,0
2016-11-29,38.000000,38.000000,38.000000,38.000000,34.284866,300
2016-11-30,38.000000,38.000000,38.000000,38.000000,34.284866,0
2016-12-01,38.000000,38.000000,38.000000,38.000000,34.284866,900
2016-12-02,38.000000,38.000000,38.000000,38.000000,34.284866,0
2016-12-05,38.000000,38.000000,38.000000,38.000000,34.284866,0
2016-12-06,38.000000,38.000000,38.000000,38.000000,34.284866,0
2016-12-07,38.000000,38.000000,38.000000,38.000000,34.284866,1000
2016-12-08,40.259998,40.259998,40.099998,40.099998,36.179554,400
2016-12-09,39.750000,39.750000,39.750000,39.750000,35.863777,1200
2016-12-12,39.750000,39.750000,39.750000,39.750000,35.863777,0
2016-12-13,39.750000,39.750000,39.750000,39.750000,35.863777,1200
2016-12-14,40.000000,40.000000,40.000000,40.000000,36.089329,1000
2016-12-15,40.000000,40.000000,40.000000,40.000000,36.089329,1100
2016-12-16,39.080002,39.080002,39.080002,39.080002,35.259277,1000
2016-12-19,39.730000,39.730000,39.730000,39.730000,35.845730,600
2016-12-20,39.349998,39.349998,39.349998,39.349998,35.502876,300
2016-12-21,39.349998,39.349998,39.349998,39.349998,35.502876,0
2016-12-22,39.349998,39.349998,39.349998,39.349998,35.502876,0
2016-12-23,39.750000,39.750000,39.680000,39.680000,35.800617,600
2016-12-27,40.000000,40.000000,40.000000,40.000000,36.089329,2100
2016-12-28,40.000000,40.000000,40.000000,40.000000,36.089329,0
2016-12-29,39.000000,39.000000,39.000000,39.000000,36.403339,800
2016-12-30,41.000000,41.000000,41.000000,41.000000,38.270184,200
2017-01-03,41.000000,41.000000,41.000000,41.000000,38.270184,0
2017-01-04,41.000000,41.000000,41.000000,41.000000,38.270184,7500
2017-01-05,41.000000,41.000000,41.000000,41.000000,38.270184,0
2017-01-06,41.000000,41.000000,41.000000,41.000000,38.270184,0
2017-01-09,40.200001,40.200001,40.200001,40.200001,37.523449,2100
2017-01-10,40.200001,40.200001,40.200001,40.200001,37.523449,0
2017-01-11,41.450001,41.500000,41.450001,41.500000,38.736893,200
2017-01-12,41.500000,41.500000,41.500000,41.500000,38.736893,0
2017-01-13,41.500000,41.500000,41.500000,41.500000,38.736893,0
2017-01-17,38.000000,38.000000,38.000000,38.000000,35.469925,300
2017-01-18,45.000000,45.000000,45.000000,45.000000,42.003860,2200
2017-01-19,42.349998,42.500000,42.349998,42.500000,39.670315,600
2017-01-20,42.500000,42.500000,42.500000,42.500000,39.670315,0
2017-01-23,42.250000,42.250000,41.049999,41.049999,38.316853,13600
2017-01-24,41.049999,41.049999,41.049999,41.049999,38.316853,0
2017-01-25,41.150002,41.150002,39.750000,39.750000,37.103409,300
2017-01-26,39.750000,39.750000,39.750000,39.750000,37.103409,900
2017-01-27,39.750000,39.750000,39.750000,39.750000,37.103409,0
2017-01-30,40.630001,40.630001,40.630001,40.630001,37.924820,1400
2017-01-31,41.250000,41.250000,41.250000,41.250000,38.503536,500
2017-02-01,39.580002,39.580002,39.580002,39.580002,36.944729,5100
2017-02-02,39.580002,39.580002,39.580002,39.580002,36.944729,0
2017-02-03,39.580002,39.580002,39.580002,39.580002,36.944729,0
2017-02-06,40.110001,40.110001,40.110001,40.110001,37.439442,400
2017-02-07,40.110001,40.110001,40.110001,40.110001,37.439442,0
2017-02-08,40.110001,40.110001,40.110001,40.110001,37.439442,0
2017-02-09,40.919998,40.919998,40.919998,40.919998,38.195507,800
2017-02-10,40.919998,40.919998,40.919998,40.919998,38.195507,0
2017-02-13,40.299999,40.299999,40.200001,40.200001,37.523449,500
2017-02-14,40.200001,40.200001,40.200001,40.200001,37.523449,0
2017-02-15,40.200001,40.200001,40.200001,40.200001,37.523449,0
2017-02-16,40.200001,40.200001,40.200001,40.200001,37.523449,0
2017-02-17,40.200001,40.200001,40.200001,40.200001,37.523449,0
2017-02-21,41.500000,41.500000,41.500000,41.500000,38.736893,2200
2017-02-22,41.500000,41.500000,41.500000,41.500000,38.736893,0
2017-02-23,41.500000,41.500000,41.500000,41.500000,38.736893,0
2017-02-24,43.000000,43.000000,42.200001,42.200001,39.390289,1500
2017-02-27,42.200001,42.200001,42.200001,42.200001,39.390289,0
2017-02-28,42.200001,42.200001,42.200001,42.200001,39.390289,0
2017-03-01,43.669998,43.669998,43.669998,43.669998,40.762409,600
2017-03-02,43.669998,43.669998,43.669998,43.669998,40.762409,0
2017-03-03,41.330002,41.330002,41.330002,41.330002,38.578213,200
2017-03-06,41.330002,41.330002,41.330002,41.330002,38.578213,0
2017-03-07,41.330002,41.330002,41.330002,41.330002,38.578213,0
2017-03-08,41.330002,41.330002,41.330002,41.330002,38.578213,0
2017-03-09,41.330002,41.330002,41.330002,41.330002,38.578213,0
2017-03-10,41.330002,41.330002,41.330002,41.330002,38.578213,5800
2017-03-13,41.330002,41.330002,41.330002,41.330002,38.578213,0
2017-03-14,41.330002,41.330002,41.330002,41.330002,38.578213,2200
2017-03-15,41.330002,41.330002,41.330002,41.330002,38.578213,0
2017-03-16,41.330002,41.330002,41.330002,41.330002,38.578213,0
2017-03-17,41.330002,41.330002,41.330002,41.330002,38.578213,0
2017-03-20,44.599998,44.599998,43.799999,43.799999,40.883755,1700
2017-03-21,46.900002,46.900002,46.900002,46.900002,43.777355,200
2017-03-22,46.900002,46.900002,46.900002,46.900002,43.777355,0
2017-03-23,46.349998,46.349998,46.349998,46.349998,43.263973,100
2017-03-24,46.349998,46.349998,46.349998,46.349998,43.263973,0
2017-03-27,46.349998,46.349998,46.349998,46.349998,43.263973,0
2017-03-28,46.349998,46.349998,46.349998,46.349998,43.263973,0
2017-03-29,43.250000,43.250000,43.250000,43.250000,40.370377,400
2017-03-30,43.049999,43.049999,43.049999,43.049999,40.183689,200
2017-03-31,43.049999,43.049999,43.049999,43.049999,40.183689,0
2017-04-03,43.650002,43.650002,43.650002,43.650002,40.743748,100
2017-04-04,43.650002,43.650002,43.650002,43.650002,40.743748,0
2017-04-05,43.650002,43.650002,43.650002,43.650002,40.743748,0
2017-04-06,43.650002,43.650002,43.650002,43.650002,40.743748,0
2017-04-07,39.000000,39.000000,39.000000,39.000000,36.403339,100
2017-04-10,39.000000,39.000000,39.000000,39.000000,36.403339,0
2017-04-11,39.000000,39.000000,39.000000,39.000000,36.403339,0
2017-04-12,39.000000,39.000000,39.000000,39.000000,36.403339,1600
2017-04-13,40.250000,40.250000,40.250000,40.250000,37.570118,200
2017-04-17,40.250000,40.250000,40.250000,40.250000,37.570118,0
2017-04-18,40.250000,40.250000,40.250000,40.250000,37.570118,0
2017-04-19,40.250000,40.250000,40.250000,40.250000,37.570118,0
2017-04-20,40.250000,40.250000,40.250000,40.250000,37.570118,0
2017-04-21,40.250000,40.250000,40.250000,40.250000,37.570118,0
2017-04-24,39.459999,39.500000,39.099998,39.099998,36.496685,500
2017-04-25,39.099998,39.099998,39.099998,39.099998,36.496685,0
2017-04-26,39.099998,39.099998,39.099998,39.099998,36.496685,0
2017-04-27,39.099998,39.099998,39.099998,39.099998,36.496685,0
2017-04-28,39.900002,39.900002,39.799999,39.799999,37.150082,400
2017-05-01,39.000000,39.000000,39.000000,39.000000,36.403339,1000
2017-05-02,39.000000,39.000000,39.000000,39.000000,36.403339,900
2017-05-03,41.099998,41.099998,41.099998,41.099998,38.363525,3200
2017-05-04,41.099998,41.099998,41.099998,41.099998,38.363525,3200
2017-05-05,41.500000,42.000000,41.500000,42.000000,39.203602,1100
2017-05-08,41.500000,41.500000,41.500000,41.500000,38.736893,1300
2017-05-09,41.500000,41.500000,41.500000,41.500000,38.736893,0
2017-05-10,41.500000,41.500000,41.500000,41.500000,38.736893,0
2017-05-11,41.500000,41.500000,41.500000,41.500000,38.736893,0
2017-05-12,41.500000,41.500000,41.500000,41.500000,38.736893,900
2017-05-15,42.590000,42.599998,42.590000,42.599998,39.763649,8900
2017-05-16,43.500000,43.500000,43.500000,43.500000,40.603729,4300
2017-05-17,43.500000,43.500000,43.500000,43.500000,40.603729,1100
2017-05-18,43.500000,43.500000,43.500000,43.500000,40.603729,0
2017-05-19,45.599998,45.599998,45.599998,45.599998,42.563908,1300
2017-05-22,46.599998,46.599998,46.599998,46.599998,43.497326,100
2017-05-23,46.599998,46.599998,46.599998,46.599998,43.497326,500
2017-05-24,46.599998,46.599998,46.599998,46.599998,43.497326,0
2017-05-25,46.599998,46.599998,46.599998,46.599998,43.497326,0
2017-05-26,46.599998,46.599998,46.599998,46.599998,43.497326,0
2017-05-30,46.950001,46.950001,46.950001,46.950001,43.824028,300
2017-05-31,47.299999,47.299999,46.000000,46.000000,42.937279,3500
2017-06-01,47.400002,47.400002,47.400002,47.400002,44.244068,400
2017-06-02,47.400002,47.400002,47.400002,47.400002,44.244068,0
2017-06-05,47.400002,47.400002,47.400002,47.400002,44.244068,900
2017-06-06,47.400002,47.400002,47.400002,47.400002,44.244068,0
2017-06-07,47.400002,47.400002,47.400002,47.400002,44.244068,1300
2017-06-08,48.250000,48.250000,48.250000,48.250000,45.037472,600
2017-06-09,48.250000,48.250000,48.250000,48.250000,45.037472,0
2017-06-12,48.250000,48.250000,48.250000,48.250000,45.037472,0
2017-06-13,48.250000,48.250000,48.250000,48.250000,45.037472,1000
2017-06-14,48.250000,48.250000,48.250000,48.250000,45.037472,0
2017-06-15,49.000000,49.000000,49.000000,49.000000,45.737537,600
2017-06-16,49.000000,49.000000,49.000000,49.000000,45.737537,0
2017-06-19,49.650002,49.650002,49.650002,49.650002,46.344261,400
2017-06-20,48.000000,48.250000,48.000000,48.250000,45.037472,800
2017-06-21,48.250000,48.250000,48.250000,48.250000,45.037472,500
2017-06-22,48.250000,48.250000,48.250000,48.250000,45.037472,0
2017-06-23,48.250000,48.250000,48.250000,48.250000,45.037472,1000
2017-06-26,48.250000,48.250000,48.250000,48.250000,45.037472,0
2017-06-27,48.250000,48.250000,48.250000,48.250000,45.037472,0
2017-06-28,48.250000,48.250000,48.250000,48.250000,45.037472,0
2017-06-29,48.250000,48.250000,48.250000,48.250000,45.037472,0
2017-06-30,48.349998,48.349998,48.349998,48.349998,45.545097,1000
2017-07-03,48.349998,48.349998,48.349998,48.349998,45.545097,0
2017-07-05,46.500000,46.500000,46.299999,46.299999,43.614025,1000
2017-07-06,46.299999,46.299999,46.299999,46.299999,43.614025,0
2017-07-07,46.299999,46.299999,46.299999,46.299999,43.614025,0
2017-07-10,46.299999,46.299999,46.299999,46.299999,43.614025,0
2017-07-11,46.299999,46.299999,46.299999,46.299999,43.614025,0
2017-07-12,45.230000,45.230000,45.230000,45.230000,42.606094,3000
2017-07-13,45.230000,45.230000,45.230000,45.230000,42.606094,0
2017-07-14,45.230000,45.230000,45.230000,45.230000,42.606094,1100
2017-07-17,45.230000,45.230000,45.230000,45.230000,42.606094,0
2017-07-18,46.980000,46.980000,46.980000,46.980000,44.254574,200
2017-07-19,46.980000,46.980000,46.980000,46.980000,44.254574,0
2017-07-20,46.980000,46.980000,46.980000,46.980000,44.254574,0
2017-07-21,45.400002,45.400002,45.400002,45.400002,42.766232,500
2017-07-24,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-07-25,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-07-26,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-07-27,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-07-28,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-07-31,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-08-01,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-08-02,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-08-03,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-08-04,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-08-07,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-08-08,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-08-09,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-08-10,45.400002,45.400002,45.400002,45.400002,42.766232,900
2017-08-11,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-08-14,45.400002,45.400002,45.400002,45.400002,42.766232,0
2017-08-15,43.099998,43.130001,43.099998,43.130001,40.627922,5700
2017-08-16,43.130001,43.130001,43.130001,43.130001,40.627922,0
2017-08-17,43.130001,43.130001,43.130001,43.130001,40.627922,0
2017-08-18,42.580002,42.750000,42.580002,42.750000,40.269966,800
2017-08-21,42.000000,42.000000,42.000000,42.000000,39.563477,300
2017-08-22,42.000000,42.000000,42.000000,42.000000,39.563477,0
2017-08-23,43.459999,43.459999,43.459999,43.459999,40.938778,4000
2017-08-24,43.360001,44.000000,43.360001,44.000000,41.447453,5800
2017-08-25,44.000000,44.000000,44.000000,44.000000,41.447453,4000
2017-08-28,44.000000,44.000000,44.000000,44.000000,41.447453,0
2017-08-29,44.000000,44.000000,44.000000,44.000000,41.447453,7100
2017-08-30,43.139999,49.000000,43.139999,49.000000,46.157391,2900
2017-08-31,41.750000,41.750000,41.750000,41.750000,39.327976,3500
2017-09-01,41.750000,41.750000,41.750000,41.750000,39.327976,0
2017-09-05,40.580002,40.580002,40.580002,40.580002,38.225853,1600
2017-09-06,40.580002,40.580002,40.580002,40.580002,38.225853,0
2017-09-07,40.580002,40.580002,40.580002,40.580002,38.225853,0
2017-09-08,40.750000,40.750000,40.750000,40.750000,38.385994,100
2017-09-11,40.750000,40.750000,40.750000,40.750000,38.385994,4200
2017-09-12,40.750000,40.750000,40.750000,40.750000,38.385994,1000
2017-09-13,39.570000,39.570000,39.570000,39.570000,37.274445,3300
2017-09-14,49.000000,49.000000,40.000000,49.000000,46.157391,3400
2017-09-15,38.759998,38.759998,38.759998,38.759998,36.511433,3200
2017-09-18,38.759998,38.759998,38.759998,38.759998,36.511433,3300
2017-09-19,38.759998,38.759998,38.759998,38.759998,36.511433,3200
2017-09-20,41.500000,41.500000,41.500000,41.500000,39.092480,3500
2017-09-21,41.500000,41.500000,41.500000,41.500000,39.092480,0
2017-09-22,41.500000,41.500000,41.500000,41.500000,39.092480,0
2017-09-25,40.599998,40.599998,40.599998,40.599998,38.244694,5200
2017-09-26,40.599998,40.599998,40.599998,40.599998,38.244694,0
2017-09-27,40.000000,40.000000,40.000000,40.000000,37.679501,500
2017-09-28,40.000000,40.000000,40.000000,40.000000,37.679501,0
2017-09-29,40.000000,40.000000,40.000000,40.000000,37.679501,4500
2017-10-02,40.000000,40.000000,40.000000,40.000000,37.679501,0
2017-10-03,40.000000,40.000000,40.000000,40.000000,37.679501,0
2017-10-04,40.000000,40.000000,40.000000,40.000000,37.679501,0
2017-10-05,40.799999,40.799999,40.799999,40.799999,38.433086,800
2017-10-06,40.400002,40.400002,40.400002,40.400002,38.056297,100
2017-10-09,40.400002,40.400002,40.400002,40.400002,38.056297,0
2017-10-10,40.400002,40.400002,40.400002,40.400002,38.056297,0
2017-10-11,40.400002,40.400002,40.400002,40.400002,38.056297,300
2017-10-12,40.400002,40.400002,40.400002,40.400002,38.056297,0
2017-10-13,41.500000,41.500000,41.500000,41.500000,39.092480,200
2017-10-16,41.500000,41.500000,41.500000,41.500000,39.092480,0
2017-10-17,41.500000,41.500000,41.500000,41.500000,39.092480,0
2017-10-18,40.799999,40.799999,40.799999,40.799999,38.433086,300
2017-10-19,40.799999,40.799999,40.799999,40.799999,38.433086,0
2017-10-20,40.799999,40.799999,40.799999,40.799999,38.433086,0
2017-10-23,41.000000,41.000000,41.000000,41.000000,38.621490,400
2017-10-24,41.000000,41.000000,41.000000,41.000000,38.621490,0
2017-10-25,41.000000,41.000000,41.000000,41.000000,38.621490,0
2017-10-26,41.000000,41.000000,41.000000,41.000000,38.621490,0
2017-10-27,41.000000,41.000000,41.000000,41.000000,38.621490,0
2017-10-30,41.000000,41.000000,41.000000,41.000000,38.621490,0
2017-10-31,49.000000,49.000000,45.250000,45.250000,42.624935,1400
2017-11-01,46.250000,46.250000,46.250000,46.250000,43.566925,200
2017-11-02,45.750000,45.750000,45.750000,45.750000,43.095928,500
2017-11-03,45.750000,45.750000,45.750000,45.750000,43.095928,1000
2017-11-06,46.000000,46.000000,46.000000,46.000000,43.331425,200
2017-11-07,46.000000,46.000000,46.000000,46.000000,43.331425,0
2017-11-08,46.000000,46.000000,46.000000,46.000000,43.331425,0
2017-11-09,46.000000,46.000000,46.000000,46.000000,43.331425,0
2017-11-10,46.000000,46.000000,46.000000,46.000000,43.331425,0
2017-11-13,46.000000,46.000000,46.000000,46.000000,43.331425,0
2017-11-14,46.000000,46.000000,46.000000,46.000000,43.331425,0
2017-11-15,44.250000,44.340000,44.250000,44.340000,41.767727,4200
2017-11-16,44.340000,44.340000,44.340000,44.340000,41.767727,0
2017-11-17,43.000000,43.000000,43.000000,43.000000,40.505463,1400
2017-11-20,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-11-21,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-11-22,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-11-24,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-11-27,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-11-28,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-11-29,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-11-30,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-12-01,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-12-04,43.000000,43.000000,43.000000,43.000000,40.505463,5300
2017-12-05,43.000000,43.000000,43.000000,43.000000,40.505463,1600
2017-12-06,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-12-07,42.860001,42.860001,42.500000,42.500000,40.034470,3100
2017-12-08,42.000000,42.000000,41.500000,41.500000,39.092480,1300
2017-12-11,41.500000,41.500000,41.500000,41.500000,39.092480,0
2017-12-12,41.500000,41.500000,41.500000,41.500000,39.092480,2000
2017-12-13,41.500000,41.500000,41.500000,41.500000,39.092480,0
2017-12-14,41.500000,41.500000,41.500000,41.500000,39.092480,1600
2017-12-15,43.000000,43.000000,43.000000,43.000000,40.505463,1500
2017-12-18,43.000000,43.000000,43.000000,43.000000,40.505463,0
2017-12-19,43.549999,43.549999,43.419998,43.419998,40.901096,4200
2017-12-20,41.990002,41.990002,41.990002,41.990002,39.554062,700
2017-12-21,41.700001,41.700001,41.700001,41.700001,39.280884,500
2017-12-22,41.700001,41.700001,41.700001,41.700001,39.280884,0
2017-12-26,42.049999,42.049999,42.049999,42.049999,39.610573,2200
2017-12-27,50.000000,50.000000,42.500000,42.500000,40.034470,400
2017-12-28,42.000000,42.000000,42.000000,42.000000,40.934006,1000
2017-12-29,43.000000,44.500000,43.000000,44.400002,43.273090,10400
2018-01-02,44.400002,44.400002,44.400002,44.400002,43.273090,0
2018-01-03,44.400002,44.400002,44.400002,44.400002,43.273090,0
2018-01-04,44.400002,44.400002,44.400002,44.400002,43.273090,0
2018-01-05,43.500000,43.500000,41.750000,41.750000,40.690350,500
2018-01-08,41.750000,41.750000,41.750000,41.750000,40.690350,0
2018-01-09,41.750000,41.750000,41.750000,41.750000,40.690350,3000
2018-01-10,43.500000,43.500000,42.500000,42.500000,41.421314,600
2018-01-11,42.500000,42.500000,42.500000,42.500000,41.421314,1900
2018-01-12,42.500000,42.500000,42.500000,42.500000,41.421314,0
2018-01-16,42.500000,42.500000,42.500000,42.500000,41.421314,0
2018-01-17,45.000000,45.000000,43.799999,43.799999,42.688316,4600
2018-01-18,43.799999,43.799999,43.799999,43.799999,42.688316,0
2018-01-19,43.799999,43.799999,43.799999,43.799999,42.688316,0
2018-01-22,45.000000,45.250000,45.000000,45.250000,44.101517,4100
2018-01-23,45.250000,45.250000,45.250000,45.250000,44.101517,0
2018-01-24,45.250000,45.250000,45.250000,45.250000,44.101517,0
2018-01-25,45.250000,45.250000,45.250000,45.250000,44.101517,0
2018-01-26,45.250000,45.250000,45.250000,45.250000,44.101517,700
2018-01-29,45.250000,45.250000,45.250000,45.250000,44.101517,0
2018-01-30,43.040001,43.040001,41.500000,41.500000,40.446697,9600
2018-01-31,47.500000,47.500000,47.500000,47.500000,46.294411,600
2018-02-01,47.500000,47.500000,47.500000,47.500000,46.294411,0
2018-02-02,47.500000,47.500000,47.500000,47.500000,46.294411,0
2018-02-05,42.500000,42.500000,42.500000,42.500000,41.421314,200
2018-02-06,42.099998,42.099998,42.099998,42.099998,41.031467,200
2018-02-07,41.200001,41.500000,41.200001,41.500000,40.446697,300
2018-02-08,41.549999,41.959999,41.549999,41.959999,40.895020,9700
2018-02-09,41.959999,41.959999,41.959999,41.959999,40.895020,1300
2018-02-12,40.500000,40.500000,40.500000,40.500000,39.472073,600
2018-02-13,41.500000,41.500000,41.500000,41.500000,40.446697,300
2018-02-14,41.500000,41.500000,41.500000,41.500000,40.446697,0
2018-02-15,41.500000,41.500000,41.500000,41.500000,40.446697,600
2018-02-16,41.500000,41.500000,41.500000,41.500000,40.446697,0
2018-02-20,41.500000,41.500000,41.500000,41.500000,40.446697,4800
2018-02-21,41.000000,41.000000,41.000000,41.000000,39.959389,300
2018-02-22,40.320000,40.320000,40.320000,40.320000,39.296646,4000
2018-02-23,40.320000,40.320000,40.320000,40.320000,39.296646,2900
2018-02-26,40.320000,40.320000,40.320000,40.320000,39.296646,0
2018-02-27,40.320000,40.320000,40.320000,40.320000,39.296646,0
2018-02-28,40.320000,40.320000,40.320000,40.320000,39.296646,0
2018-03-01,40.500000,40.500000,40.500000,40.500000,39.472073,600
2018-03-02,40.500000,40.500000,40.500000,40.500000,39.472073,0
2018-03-05,40.419998,40.599998,40.400002,40.599998,39.569538,3400
2018-03-06,40.599998,40.599998,40.599998,40.599998,39.569538,0
2018-03-07,40.599998,40.599998,40.599998,40.599998,39.569538,3400
2018-03-08,41.000000,41.000000,41.000000,41.000000,39.959389,300
2018-03-09,41.000000,41.000000,41.000000,41.000000,39.959389,0
2018-03-12,41.000000,41.000000,41.000000,41.000000,39.959389,1400
2018-03-13,39.900002,39.900002,39.900002,39.900002,38.887306,100
2018-03-14,39.900002,39.900002,39.900002,39.900002,38.887306,400
2018-03-15,41.130001,41.130001,41.130001,41.130001,40.086086,2900
